"key"	"scientificName"	"decimalLatitude"	"decimalLongitude"	"issues"	"datasetKey"	"publishingOrgKey"	"installationKey"	"hostingOrganizationKey"	"publishingCountry"	"protocol"	"lastCrawled"	"lastParsed"	"crawlId"	"basisOfRecord"	"occurrenceStatus"	"taxonKey"	"kingdomKey"	"phylumKey"	"classKey"	"orderKey"	"familyKey"	"genusKey"	"speciesKey"	"acceptedTaxonKey"	"acceptedScientificName"	"kingdom"	"phylum"	"order"	"family"	"genus"	"species"	"genericName"	"specificEpithet"	"taxonRank"	"taxonomicStatus"	"iucnRedListCategory"	"coordinateUncertaintyInMeters"	"continent"	"stateProvince"	"year"	"month"	"day"	"eventDate"	"startDayOfYear"	"endDayOfYear"	"modified"	"lastInterpreted"	"license"	"isSequenced"	"identifier"	"facts"	"relations"	"isInCluster"	"recordedBy"	"geodeticDatum"	"class"	"countryCode"	"recordedByIDs"	"identifiedByIDs"	"gbifRegion"	"country"	"publishedByGbifRegion"	"identifier.1"	"catalogNumber"	"institutionCode"	"locationID"	"associatedReferences"	"county"	"locality"	"municipality"	"collectionCode"	"gbifID"	"occurrenceID"	"name"	"footprintWKT"	"habitat"	"dynamicProperties"	"datasetID"	"datasetName"	"individualCount"	"fieldNotes"	"dateIdentified"	"references"	"identifiedBy"	"rightsHolder"	"http...unknown.org.nick"	"verbatimEventDate"	"verbatimLocality"	"taxonID"	"eventTime"	"http...unknown.org.captive"	"identificationID"	"recordedByIDs.type"	"recordedByIDs.value"	"identifiedByIDs.type"	"identifiedByIDs.value"	"reproductiveCondition"	"informationWithheld"
"4517866675"	"Hepatica nobilis Schreb."	58.096986	7.786417	"cdc,cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"EML"	"2025-01-07T15:16:56.384+00:00"	"2025-01-07T18:50:59.134+00:00"	401	"HUMAN_OBSERVATION"	"PRESENT"	5371699	6	7707728	220	399	2410	3033655	5371699	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	"ACCEPTED"	"NE"	150	"EUROPE"	"Agder"	2024	2	2	"2024-02-02"	33	33	"2024-02-03T22:58:37.000+00:00"	"2025-01-07T18:50:59.134+00:00"	"http://creativecommons.org/licenses/by/4.0/legalcode"	FALSE	"urn:uuid:cfdc8743-98cd-4cdb-84e0-7275b9af9d70"	"none"	"none"	FALSE	"Svein Almedal"	"WGS84"	"Magnoliopsida"	"NO"	"none"	"none"	"EUROPE"	"Norway"	"EUROPE"	"urn:uuid:cfdc8743-98cd-4cdb-84e0-7275b9af9d70"	"33822742"	"nbf"	"1854328"	"https://www.artsobservasjoner.no/Sighting/33822742"	"Agder"	"Lundeheia, Kristiansand, Ag"	"Kristiansand"	"so2-vascular"	"4517866675"	"urn:uuid:cfdc8743-98cd-4cdb-84e0-7275b9af9d70"	"Hepatica nobilis Schreb."	NA	NA	NA	"591"	"Kartleggingsmidler Sabima"	4	"Quantity: 4 Plants"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4523634617"	"Hepatica nobilis Schreb."	58.183337	8.308356	"cdc,cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"EML"	"2025-01-07T15:16:56.384+00:00"	"2025-01-07T18:51:16.325+00:00"	401	"HUMAN_OBSERVATION"	"PRESENT"	5371699	6	7707728	220	399	2410	3033655	5371699	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	"ACCEPTED"	"NE"	330	"EUROPE"	"Agder"	2024	2	5	"2024-02-05"	36	36	"2024-02-19T23:46:25.000+00:00"	"2025-01-07T18:51:16.325+00:00"	"http://creativecommons.org/licenses/by/4.0/legalcode"	FALSE	"urn:uuid:eeee0b96-980d-4e24-a1b7-ca4defdd916c"	"none"	"none"	FALSE	"Martin Fauskanger Andersen"	"WGS84"	"Magnoliopsida"	"NO"	"none"	"none"	"EUROPE"	"Norway"	"EUROPE"	"urn:uuid:eeee0b96-980d-4e24-a1b7-ca4defdd916c"	"33833276"	"nbf"	"831150"	"https://www.artsobservasjoner.no/Sighting/33833276"	"Agder"	"Bedehus, Ågerøya, Lillesand, Ag"	"Lillesand"	"so2-vascular"	"4523634617"	"urn:uuid:eeee0b96-980d-4e24-a1b7-ca4defdd916c"	"Hepatica nobilis Schreb."	"POLYGON ((106933 6468952, 106894 6468915, 106829 6468922, 106655 6468660, 106657 6468399, 106848 6468400, 106944 6468441, 107031 6468582, 107192 6468693, 107171 6468713, 107135 6468708, 107129 6468742, 107145 6468776, 107162 6468774, 107156 6468793, 106946 6468951, 106933 6468952))"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4599985474"	"Hepatica nobilis Schreb."	59.015527	9.697237	"cdc"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2025-01-13T15:58:36.535+00:00"	"2025-01-14T13:43:36.122+00:00"	514	"HUMAN_OBSERVATION"	"PRESENT"	5371699	6	7707728	220	399	2410	3033655	5371699	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	"ACCEPTED"	"NE"	NA	"EUROPE"	"Telemark"	2024	3	22	"2024-03-22T12:22"	82	82	"2024-03-24T22:06:45.000+00:00"	"2025-01-14T13:43:36.122+00:00"	"http://creativecommons.org/licenses/by/4.0/legalcode"	FALSE	"203806076"	"none"	"none"	FALSE	"Jan-Åge Pedersen"	"WGS84"	"Magnoliopsida"	"NO"	"none"	"none"	"EUROPE"	"Norway"	"NORTH_AMERICA"	"203806076"	"203806076"	"iNaturalist"	NA	NA	NA	NA	NA	"Observations"	"4599985474"	"https://www.inaturalist.org/observations/203806076"	"Hepatica nobilis Schreb."	NA	NA	NA	NA	"iNaturalist research-grade observations"	NA	NA	"2024-03-24T21:58:24"	"https://www.inaturalist.org/observations/203806076"	"Jan-Åge Pedersen"	"Jan-Åge Pedersen"	"janaage3790"	"2024/03/22 12:22"	"Bamble, Norge"	"639660"	"12:22:00+01:00"	"wild"	"463000676"	NA	NA	NA	NA	NA	NA
"4600148792"	"Hepatica nobilis Schreb."	63.445258	10.422082	"cdc"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2025-01-13T15:58:36.535+00:00"	"2025-01-14T13:38:34.521+00:00"	514	"HUMAN_OBSERVATION"	"PRESENT"	5371699	6	7707728	220	399	2410	3033655	5371699	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	"ACCEPTED"	"NE"	10	"EUROPE"	"Sør-Trøndelag"	2024	3	25	"2024-03-25T14:13"	85	85	"2024-04-16T11:24:55.000+00:00"	"2025-01-14T13:38:34.521+00:00"	"http://creativecommons.org/licenses/by/4.0/legalcode"	FALSE	"203899292"	"none"	"none"	FALSE	"John Magne Grindeland"	"WGS84"	"Magnoliopsida"	"NO"	"none"	"none"	"EUROPE"	"Norway"	"NORTH_AMERICA"	"203899292"	"203899292"	"iNaturalist"	NA	NA	NA	NA	NA	"Observations"	"4600148792"	"https://www.inaturalist.org/observations/203899292"	"Hepatica nobilis Schreb."	NA	NA	NA	NA	"iNaturalist research-grade observations"	NA	NA	"2024-03-25T15:53:06"	"https://www.inaturalist.org/observations/203899292"	"John Magne Grindeland"	"John Magne Grindeland"	"jmgrinde"	"2024/03/25 14:13"	"Ladehammeren, sørsida"	"639660"	"14:13:00+01:00"	"wild"	"463235965"	NA	NA	NA	NA	NA	NA
"4606598792"	"Hepatica nobilis Schreb."	59.871064	10.758625	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2025-01-13T15:58:36.535+00:00"	"2025-01-14T13:32:26.643+00:00"	514	"HUMAN_OBSERVATION"	"PRESENT"	5371699	6	7707728	220	399	2410	3033655	5371699	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	"ACCEPTED"	"NE"	9	"EUROPE"	"Oslo"	2024	3	28	"2024-03-28T10:22:47"	88	88	"2024-10-14T07:11:48.000+00:00"	"2025-01-14T13:32:26.643+00:00"	"http://creativecommons.org/licenses/by/4.0/legalcode"	FALSE	"204245806"	"none"	"none"	FALSE	"Annie Evankow"	"WGS84"	"Magnoliopsida"	"NO"	NA	NA	"EUROPE"	"Norway"	"NORTH_AMERICA"	"204245806"	"204245806"	"iNaturalist"	NA	NA	NA	NA	NA	"Observations"	"4606598792"	"https://www.inaturalist.org/observations/204245806"	"Hepatica nobilis Schreb."	NA	NA	NA	NA	"iNaturalist research-grade observations"	NA	NA	"2024-03-28T09:23:23"	"https://www.inaturalist.org/observations/204245806"	"Annie Evankow"	"Annie Evankow"	"annie_evankow"	"2024-03-28 10:22:47+01:00"	"Bunnefjorden, Oslo, 03, NO"	"639660"	"10:22:47+01:00"	"wild"	"464151948"	"ORCID"	"https://orcid.org/0000-0001-6530-6412"	"ORCID"	"https://orcid.org/0000-0001-6530-6412"	NA	NA
"4606796534"	"Hepatica nobilis Schreb."	58.447217	8.829737	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2025-01-13T15:58:36.535+00:00"	"2025-01-14T12:43:31.715+00:00"	514	"HUMAN_OBSERVATION"	"PRESENT"	5371699	6	7707728	220	399	2410	3033655	5371699	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	"ACCEPTED"	"NE"	12	"EUROPE"	"Aust-Agder"	2024	3	29	"2024-03-29T16:26:26"	89	89	"2024-03-29T17:08:40.000+00:00"	"2025-01-14T12:43:31.715+00:00"	"http://creativecommons.org/licenses/by/4.0/legalcode"	FALSE	"204411346"	"none"	"none"	FALSE	"Kristina Kvam"	"WGS84"	"Magnoliopsida"	"NO"	"none"	"none"	"EUROPE"	"Norway"	"NORTH_AMERICA"	"204411346"	"204411346"	"iNaturalist"	NA	NA	NA	NA	NA	"Observations"	"4606796534"	"https://www.inaturalist.org/observations/204411346"	"Hepatica nobilis Schreb."	NA	NA	NA	NA	"iNaturalist research-grade observations"	NA	NA	"2024-03-29T16:10:22"	"https://www.inaturalist.org/observations/204411346"	"Kristina Kvam"	"Kristina Kvam"	"kristina_kvam"	"2024-03-29 16:26:26+01:00"	"Raet Nasjonalpark, Færvik, 42, NO"	"639660"	"16:26:26+01:00"	"wild"	"464562372"	NA	NA	NA	NA	NA	NA
"4606811590"	"Hepatica nobilis Schreb."	58.44728	8.829717	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2025-01-13T15:58:36.535+00:00"	"2025-01-14T12:43:35.358+00:00"	514	"HUMAN_OBSERVATION"	"PRESENT"	5371699	6	7707728	220	399	2410	3033655	5371699	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	"ACCEPTED"	"NE"	28	"EUROPE"	"Aust-Agder"	2024	3	29	"2024-03-29T16:26:15"	89	89	"2024-03-29T17:08:38.000+00:00"	"2025-01-14T12:43:35.358+00:00"	"http://creativecommons.org/licenses/by/4.0/legalcode"	FALSE	"204411660"	"none"	"none"	FALSE	"Kristina Kvam"	"WGS84"	"Magnoliopsida"	"NO"	"none"	"none"	"EUROPE"	"Norway"	"NORTH_AMERICA"	"204411660"	"204411660"	"iNaturalist"	NA	NA	NA	NA	NA	"Observations"	"4606811590"	"https://www.inaturalist.org/observations/204411660"	"Hepatica nobilis Schreb."	NA	NA	NA	NA	"iNaturalist research-grade observations"	NA	NA	"2024-03-29T16:12:34"	"https://www.inaturalist.org/observations/204411660"	"Kristina Kvam"	"Kristina Kvam"	"kristina_kvam"	"2024-03-29 16:26:15+01:00"	"Raet Nasjonalpark, Færvik, 42, NO"	"639660"	"16:26:15+01:00"	"wild"	"464563003"	NA	NA	NA	NA	NA	NA
"4606777684"	"Hepatica nobilis Schreb."	58.447128	8.82992	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2025-01-13T15:58:36.535+00:00"	"2025-01-14T12:43:31.090+00:00"	514	"HUMAN_OBSERVATION"	"PRESENT"	5371699	6	7707728	220	399	2410	3033655	5371699	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	"ACCEPTED"	"NE"	36	"EUROPE"	"Aust-Agder"	2024	3	29	"2024-03-29T16:17:49"	89	89	"2024-03-29T18:17:53.000+00:00"	"2025-01-14T12:43:31.090+00:00"	"http://creativecommons.org/licenses/by/4.0/legalcode"	FALSE	"204428237"	"none"	"none"	FALSE	"Kristina Kvam"	"WGS84"	"Magnoliopsida"	"NO"	"none"	"none"	"EUROPE"	"Norway"	"NORTH_AMERICA"	"204428237"	"204428237"	"iNaturalist"	NA	NA	NA	NA	NA	"Observations"	"4606777684"	"https://www.inaturalist.org/observations/204428237"	"Hepatica nobilis Schreb."	NA	NA	NA	NA	"iNaturalist research-grade observations"	NA	NA	"2024-03-29T18:08:44"	"https://www.inaturalist.org/observations/204428237"	"Kristina Kvam"	"Kristina Kvam"	"kristina_kvam"	"2024-03-29 16:17:49+01:00"	"Raet Nasjonalpark, Færvik, 42, NO"	"639660"	"16:17:49+01:00"	"wild"	"464599202"	NA	NA	NA	NA	NA	NA
"4603628302"	"Hepatica nobilis Schreb."	59.49788	10.65878	"cdc,cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"EML"	"2025-01-07T15:16:56.384+00:00"	"2025-01-07T18:47:02.557+00:00"	401	"HUMAN_OBSERVATION"	"PRESENT"	5371699	6	7707728	220	399	2410	3033655	5371699	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	"ACCEPTED"	"NE"	10	"EUROPE"	"Østfold"	2024	3	27	"2024-03-27"	87	87	"2024-03-27T15:49:12.000+00:00"	"2025-01-07T18:47:02.557+00:00"	"http://creativecommons.org/licenses/by/4.0/legalcode"	FALSE	"urn:uuid:005d3c07-84eb-42ce-9301-496b74d406ae"	"none"	"none"	FALSE	"Bård Haugsrud"	"WGS84"	"Magnoliopsida"	"NO"	"none"	"none"	"EUROPE"	"Norway"	"EUROPE"	"urn:uuid:005d3c07-84eb-42ce-9301-496b74d406ae"	"34092182"	"nbf"	"2444845"	"https://www.artsobservasjoner.no/Sighting/34092182"	"Østfold"	"Singelbukta øst, Moss, Øs"	"Moss"	"so2-vascular"	"4603628302"	"urn:uuid:005d3c07-84eb-42ce-9301-496b74d406ae"	"Hepatica nobilis Schreb."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4598492304"	"Hepatica nobilis Schreb."	59.427608	10.589412	"cdc,cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"EML"	"2025-01-07T15:16:56.384+00:00"	"2025-01-07T18:42:36.487+00:00"	401	"HUMAN_OBSERVATION"	"PRESENT"	5371699	6	7707728	220	399	2410	3033655	5371699	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	"ACCEPTED"	"NE"	10	"EUROPE"	"Østfold"	2024	3	21	"2024-03-21"	81	81	"2024-03-21T17:47:47.000+00:00"	"2025-01-07T18:42:36.487+00:00"	"http://creativecommons.org/licenses/by/4.0/legalcode"	FALSE	"urn:uuid:032ff063-00b1-41e1-bd1c-31164fdf8d2a"	"none"	"none"	FALSE	"Bård Haugsrud"	"WGS84"	"Magnoliopsida"	"NO"	"none"	"none"	"EUROPE"	"Norway"	"EUROPE"	"urn:uuid:032ff063-00b1-41e1-bd1c-31164fdf8d2a"	"34047464"	"nbf"	"2442817"	"https://www.artsobservasjoner.no/Sighting/34047464"	"Østfold"	"Kasekilden, Moss, Øs"	"Moss"	"so2-vascular"	"4598492304"	"urn:uuid:032ff063-00b1-41e1-bd1c-31164fdf8d2a"	"Hepatica nobilis Schreb."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4537196305"	"Hepatica nobilis Schreb."	63.759468	11.270003	"cdc,cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"EML"	"2025-01-07T15:16:56.384+00:00"	"2025-01-07T18:46:32.788+00:00"	401	"HUMAN_OBSERVATION"	"PRESENT"	5371699	6	7707728	220	399	2410	3033655	5371699	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	"ACCEPTED"	"NE"	300	"EUROPE"	"Trøndelag"	2024	3	10	"2024-03-10"	70	70	"2024-03-10T16:14:00.000+00:00"	"2025-01-07T18:46:32.788+00:00"	"http://creativecommons.org/licenses/by/4.0/legalcode"	FALSE	"urn:uuid:0555aee6-bebb-47d4-a43f-8254bcc11c2b"	"none"	"none"	FALSE	"Tore Reinsborg"	"WGS84"	"Magnoliopsida"	"NO"	"none"	"none"	"EUROPE"	"Norway"	"EUROPE"	"urn:uuid:0555aee6-bebb-47d4-a43f-8254bcc11c2b"	"33991990"	"nbf"	"1694420"	"https://www.artsobservasjoner.no/Sighting/33991990"	"Trøndelag"	"Kjønstadmarka, Levanger, Tø"	"Levanger"	"so2-vascular"	"4537196305"	"urn:uuid:0555aee6-bebb-47d4-a43f-8254bcc11c2b"	"Hepatica nobilis Schreb."	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4539517323"	"Hepatica nobilis Schreb."	59.253055	9.435589	"cdc,cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"EML"	"2025-01-07T15:16:56.384+00:00"	"2025-01-07T18:42:48.762+00:00"	401	"HUMAN_OBSERVATION"	"PRESENT"	5371699	6	7707728	220	399	2410	3033655	5371699	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	"ACCEPTED"	"NE"	25	"EUROPE"	"Telemark"	2024	3	14	"2024-03-14"	74	74	"2024-03-14T10:17:45.000+00:00"	"2025-01-07T18:42:48.762+00:00"	"http://creativecommons.org/licenses/by/4.0/legalcode"	FALSE	"urn:uuid:0914c005-9c71-4211-a599-42ebf9305249"	"none"	"none"	FALSE	"Heiko Liebel"	"WGS84"	"Magnoliopsida"	"NO"	"none"	"none"	"EUROPE"	"Norway"	"EUROPE"	"urn:uuid:0914c005-9c71-4211-a599-42ebf9305249"	"34008396"	"nbf"	"2440500"	"https://www.artsobservasjoner.no/Sighting/34008396"	"Telemark"	"Dilsdalbekken, Skien, Te"	"Skien"	"so2-vascular"	"4539517323"	"urn:uuid:0914c005-9c71-4211-a599-42ebf9305249"	"Hepatica nobilis Schreb."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4598519324"	"Hepatica nobilis Schreb."	63.531325	10.104232	"cdc,cdround,gass84,cdumi"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"EML"	"2025-01-07T15:16:56.384+00:00"	"2025-01-07T18:47:25.989+00:00"	401	"HUMAN_OBSERVATION"	"PRESENT"	5371699	6	7707728	220	399	2410	3033655	5371699	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	"ACCEPTED"	"NE"	NA	"EUROPE"	"Trøndelag"	2024	3	24	"2024-03-24"	84	84	"2024-03-24T20:17:51.000+00:00"	"2025-01-07T18:47:25.989+00:00"	"http://creativecommons.org/licenses/by/4.0/legalcode"	FALSE	"urn:uuid:0c6abdf4-1ea7-4b70-994f-112103e92d9b"	"none"	"none"	FALSE	"Gunn Nyborg"	"WGS84"	"Magnoliopsida"	"NO"	"none"	"none"	"EUROPE"	"Norway"	"EUROPE"	"urn:uuid:0c6abdf4-1ea7-4b70-994f-112103e92d9b"	"34070658"	"nbf"	"934769"	"https://www.artsobservasjoner.no/Sighting/34070658"	"Trøndelag"	"Tørstad, Indre Fosen, Tø"	"Indre Fosen"	"so2-vascular"	"4598519324"	"urn:uuid:0c6abdf4-1ea7-4b70-994f-112103e92d9b"	"Hepatica nobilis Schreb."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4598491331"	"Hepatica nobilis Schreb."	58.730541	9.131267	"cdc,cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"EML"	"2025-01-07T15:16:56.384+00:00"	"2025-01-07T18:47:29.296+00:00"	401	"HUMAN_OBSERVATION"	"PRESENT"	5371699	6	7707728	220	399	2410	3033655	5371699	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	"ACCEPTED"	"NE"	100	"EUROPE"	"Agder"	2024	3	23	"2024-03-23"	83	83	"2024-03-25T10:16:59.000+00:00"	"2025-01-07T18:47:29.296+00:00"	"http://creativecommons.org/licenses/by/4.0/legalcode"	FALSE	"urn:uuid:0eea93b4-172a-40ba-9310-029eb7900254"	"none"	"none"	FALSE	"Fred William Christoffersen|Bjørg Kathrine Christoffersen"	"WGS84"	"Magnoliopsida"	"NO"	"none"	"none"	"EUROPE"	"Norway"	"EUROPE"	"urn:uuid:0eea93b4-172a-40ba-9310-029eb7900254"	"34060109"	"nbf"	"346431"	"https://www.artsobservasjoner.no/Sighting/34060109"	"Agder"	"Bjønndalsbukta D, Barmen, Risør, Ag"	"Risør"	"so2-vascular"	"4598491331"	"urn:uuid:0eea93b4-172a-40ba-9310-029eb7900254"	"Hepatica nobilis Schreb."	NA	"Hogstfelt"	"{""habitatRemark"":""Hogstfelt "",""Biotopbeskrivelse"":""Hogstfelt ""}"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
